Customer_ID,Customer_Name,Gender,Age,City,Product,Category,Quantity,Unit_Price,Discount_%,Total_Sales,Profit,Order_Date,Payment_Method,Salesperson
C0862,Maryam,Male,59,Quetta,Keyboard,Accessories,2,3501,15,5951.7,842.29,2026-06-12,Cash,Aamir
C0863,Zain,Male,40,Peshawar,Headphones,Accessories,2,5427,15,9225.9,1546.12,2025-10-19,EasyPaisa,Saad
C0864,Sara Ahmed,Female,45,Lahore,Mouse,Accessories,2,1450,5,2755,282.89,2026-02-10,Bank Transfer,Saad
C0865,Hina,Male,46,Karachi,Monitor,Electronics,1,27644,0,27644,2510.11,2025-10-09,Card,Nida
C0866,Ali Khan,Male,21,Islamabad,Laptop,Electronics,3,91239,5,260031.15,43956.51,2025-01-28,Cash,Zoya
C0867,Hamza,Male,42,Lahore,Keyboard,Accessories,1,3235,5,3073.25,301.2,2025-09-08,Bank Transfer,Usman
C0868,Hamza,Male,31,Quetta,Monitor,Electronics,1,27947,15,23754.95,4973.47,2025-05-05,JazzCash,Usman
C0869,Ali Khan,Male,47,Hyderabad,Laptop,Electronics,1,89318,10,80386.2,11154.38,2025-09-24,Bank Transfer,Aamir
C0870,Usman,Male,65,Peshawar,Mouse,Accessories,2,1498,0,2996,396.68,2025-07-09,Cash,Aamir
C0871,Ahmed Raza,Female,21,Rawalpindi,Headphones,Accessories,3,5189,5,14788.65,3057.82,2025-09-30,Card,Nida
C0872,Hamza,Male,64,Islamabad,Mouse,Accessories,3,1544,5,4400.4,907.09,2025-10-05,JazzCash,Saad
C0873,Fatima Noor,Female,48,Faisalabad,Mouse,Accessories,4,1643,5,6243.4,1320.37,2026-03-19,Card,Zoya
C0874,Ali Khan,Female,27,Hyderabad,Headphones,Accessories,3,4980,5,14193,2762.34,2026-05-16,EasyPaisa,Saad
C0875,Usman,Male,32,Karachi,Mouse,Accessories,4,1444,0,5776,990.29,2026-03-04,Bank Transfer,Zoya
C0876,Maryam,Male,59,Peshawar,Mouse,Accessories,1,1514,5,1438.3,336,2026-06-26,Cash,Nida
C0877,Maryam,Female,27,Rawalpindi,Printer,Office,3,23535,10,63544.5,10009.59,2026-06-13,Bank Transfer,Aamir
C0878,Ahmed Raza,Male,63,Rawalpindi,Laptop,Electronics,3,80326,10,216880.2,32201.29,2025-06-30,Bank Transfer,Nida
C0879,Maryam,Male,57,Peshawar,Monitor,Electronics,5,25778,0,128890,15683.51,2025-08-11,Bank Transfer,Aamir
C0880,Ayesha Khan,Female,32,Rawalpindi,Monitor,Electronics,3,28841,0,86523,9379.68,2026-02-22,EasyPaisa,Saad
C0881,Fatima Noor,Female,39,Rawalpindi,Monitor,Electronics,4,25257,5,95976.6,16202.5,2025-09-07,JazzCash,Saad
C0882,Fatima Noor,Male,61,Quetta,Monitor,Electronics,3,29780,15,75939,11054.79,2026-05-27,EasyPaisa,Usman
C0883,Ahmed Raza,Male,59,Quetta,Monitor,Electronics,2,26229,5,49835.1,7647.31,2026-01-30,Card,Usman
C0884,Ahmed Raza,Male,27,Peshawar,Headphones,Accessories,3,5220,15,13311,3181.48,2026-04-11,EasyPaisa,Nida
C0885,Zain,Female,38,Peshawar,Mouse,Accessories,3,1612,5,4594.2,374.53,2025-08-24,JazzCash,Saad
C0886,Fatima Noor,Male,20,Faisalabad,Printer,Office,3,25428,15,64841.4,5775.81,2025-02-28,JazzCash,Nida
C0887,Bilal,Female,59,Peshawar,Mouse,Accessories,5,1541,10,6934.5,1614.27,2026-03-19,JazzCash,Saad
C0888,Sara Ahmed,Female,61,Islamabad,Printer,Office,2,22695,15,38581.5,9482.57,2025-11-10,Card,Aamir
C0889,Ahmed Raza,Female,37,Rawalpindi,Monitor,Electronics,5,29109,15,123713.25,22196.03,2025-05-12,EasyPaisa,Usman
C0890,Usman,Female,31,Faisalabad,Headphones,Accessories,4,4648,0,18592,1923.53,2026-05-30,EasyPaisa,Nida
C0891,Ali Khan,Female,50,Peshawar,Printer,Office,5,23407,0,117035,25558.81,2025-03-10,Bank Transfer,Usman
C0892,Ali Khan,Female,26,Islamabad,Headphones,Accessories,5,4872,10,21924,5365.88,2025-09-01,JazzCash,Usman
C0893,Ali Khan,Female,30,Islamabad,Printer,Office,1,22337,15,18986.45,2781.82,2025-11-21,Bank Transfer,Usman
C0894,Ahmed Raza,Female,45,Islamabad,Mouse,Accessories,2,1404,15,2386.8,433.53,2025-04-18,Bank Transfer,Usman
C0895,Ahmed Raza,Male,33,Hyderabad,Headphones,Accessories,1,4617,15,3924.45,950.7,2025-03-13,Bank Transfer,Nida
C0896,Hina,Male,33,Faisalabad,Mouse,Accessories,4,1525,0,6100,968.43,2026-03-12,Bank Transfer,Aamir
C0897,Ayesha Khan,Male,45,Quetta,Mouse,Accessories,3,1414,0,4242,341.48,2026-05-30,Card,Zoya
C0898,Ayesha Khan,Male,63,Hyderabad,Headphones,Accessories,4,4696,0,18784,2788.74,2025-02-21,Card,Aamir
C0899,Zain,Female,44,Faisalabad,Headphones,Accessories,5,5057,0,25285,4067.54,2026-01-31,JazzCash,Aamir
C0900,Fatima Noor,Female,64,Lahore,Headphones,Accessories,5,5174,10,23283,3022.27,2026-05-10,EasyPaisa,Zoya
C0901,Ali Khan,Male,51,Islamabad,Printer,Office,5,24784,10,111528,15325.34,2025-01-28,Cash,Saad
C0902,Bilal,Female,47,Faisalabad,Headphones,Accessories,2,5114,0,10228,2535.26,2025-09-26,Card,Zoya
C0903,Zain,Male,30,Islamabad,Headphones,Accessories,3,4528,5,12904.8,3128.1,2025-09-14,JazzCash,Aamir
C0904,Usman,Female,61,Islamabad,Mouse,Accessories,3,1626,0,4878,756.82,2026-01-11,EasyPaisa,Usman
C0905,Ahmed Raza,Male,47,Quetta,Monitor,Electronics,5,30700,5,145825,35110.24,2026-05-27,Cash,Zoya
C0906,Ahmed Raza,Male,20,Hyderabad,Monitor,Electronics,4,28593,10,102934.8,17949.76,2025-09-09,JazzCash,Zoya
C0907,Hamza,Female,61,Peshawar,Monitor,Electronics,5,29267,0,146335,15524.48,2025-09-25,Card,Saad
C0908,Ali Khan,Male,35,Islamabad,Monitor,Electronics,1,27400,5,26030,5366.04,2025-10-26,Card,Aamir
C0909,Zain,Female,36,Islamabad,Keyboard,Accessories,3,3319,0,9957,1834.22,2025-12-28,Cash,Usman
C0910,Sara Ahmed,Male,53,Islamabad,Keyboard,Accessories,3,3265,15,8325.75,1639.53,2025-07-27,JazzCash,Zoya
C0911,Bilal,Male,19,Quetta,Monitor,Electronics,4,26319,10,94748.4,17911.61,2025-10-23,EasyPaisa,Zoya
C0912,Zain,Male,21,Islamabad,Laptop,Electronics,5,77723,10,349753.5,33566.78,2025-05-06,Bank Transfer,Zoya
C0913,Ali Khan,Female,53,Peshawar,Headphones,Accessories,2,4958,5,9420.2,2299.8,2025-04-17,EasyPaisa,Aamir
C0914,Ahmed Raza,Male,64,Islamabad,Headphones,Accessories,3,4731,5,13483.35,2595.83,2025-04-01,Cash,Zoya
C0915,Fatima Noor,Male,65,Quetta,Laptop,Electronics,5,83959,5,398805.25,32554.72,2025-10-25,Card,Aamir
C0916,Fatima Noor,Male,32,Hyderabad,Headphones,Accessories,3,4694,5,13377.9,3281.31,2025-04-23,Bank Transfer,Nida
C0917,Hina,Male,61,Hyderabad,Laptop,Electronics,2,83131,15,141322.7,28506.7,2025-03-01,EasyPaisa,Zoya
C0918,Fatima Noor,Female,24,Peshawar,Laptop,Electronics,5,84251,5,400192.25,72315.23,2025-12-21,EasyPaisa,Usman
C0919,Hamza,Female,60,Faisalabad,Mouse,Accessories,4,1559,15,5300.6,812.82,2025-09-29,Bank Transfer,Saad
C0920,Ali Khan,Female,53,Faisalabad,Headphones,Accessories,4,5337,0,21348,2476.85,2026-05-01,EasyPaisa,Aamir
C0921,Sara Ahmed,Male,39,Peshawar,Laptop,Electronics,1,89180,15,75803,9351.99,2025-01-12,Card,Usman
C0922,Sara Ahmed,Male,33,Rawalpindi,Laptop,Electronics,5,92038,0,460190,90404.26,2025-05-06,Cash,Usman
C0923,Ali Khan,Female,33,Karachi,Mouse,Accessories,1,1566,0,1566,357.35,2025-04-05,Cash,Usman
C0924,Fatima Noor,Male,18,Islamabad,Headphones,Accessories,3,4676,0,14028,1750.44,2025-10-09,Cash,Saad
C0925,Maryam,Female,42,Hyderabad,Keyboard,Accessories,5,3176,5,15086,2893.33,2026-03-29,EasyPaisa,Zoya
C0926,Zain,Female,18,Quetta,Mouse,Accessories,2,1403,0,2806,441.16,2026-06-05,Cash,Zoya
C0927,Hamza,Male,45,Faisalabad,Printer,Office,4,21752,0,87008,19911.89,2026-06-29,Cash,Nida
C0928,Ayesha Khan,Female,57,Lahore,Keyboard,Accessories,3,3673,10,9917.1,2408.99,2025-02-02,EasyPaisa,Usman
C0929,Usman,Male,49,Faisalabad,Monitor,Electronics,2,26588,15,45199.6,9561.95,2026-02-17,Card,Nida
C0930,Maryam,Female,59,Quetta,Printer,Office,4,22056,10,79401.6,12813.15,2025-05-02,JazzCash,Aamir
C0931,Hina,Female,53,Rawalpindi,Headphones,Accessories,4,4676,10,16833.6,1713.75,2025-03-16,Card,Saad
C0932,Bilal,Female,23,Islamabad,Mouse,Accessories,5,1597,10,7186.5,808.34,2025-02-20,EasyPaisa,Usman
C0933,Hina,Female,46,Islamabad,Laptop,Electronics,5,86760,0,433800,103778.14,2025-01-26,Cash,Nida
C0934,Bilal,Male,65,Islamabad,Laptop,Electronics,5,91365,10,411142.5,34613.27,2026-07-05,JazzCash,Aamir
C0935,Hina,Male,34,Peshawar,Laptop,Electronics,3,92624,10,250084.8,36764.27,2025-10-07,Cash,Zoya
C0936,Ayesha Khan,Female,58,Islamabad,Keyboard,Accessories,2,3735,5,7096.5,792.29,2026-04-20,Cash,Saad
C0937,Fatima Noor,Male,37,Faisalabad,Monitor,Electronics,5,29918,5,142110.5,30929.94,2025-09-17,Cash,Zoya
C0938,Fatima Noor,Male,18,Faisalabad,Monitor,Electronics,1,29814,15,25341.9,2801.32,2025-03-12,Bank Transfer,Aamir
C0939,Hassan Ali,Female,51,Karachi,Keyboard,Accessories,1,3536,0,3536,808.97,2026-01-29,JazzCash,Zoya
C0940,Ayesha Khan,Male,63,Faisalabad,Laptop,Electronics,3,79229,0,237687,38070.73,2026-03-02,EasyPaisa,Usman
C0941,Ahmed Raza,Female,19,Karachi,Mouse,Accessories,5,1638,5,7780.5,710.13,2025-04-28,Card,Saad
C0942,Ahmed Raza,Female,59,Rawalpindi,Monitor,Electronics,2,30648,10,55166.4,13570.32,2025-10-30,Cash,Nida
C0943,Ayesha Khan,Male,40,Karachi,Headphones,Accessories,4,4803,10,17290.8,4311.7,2026-03-12,Cash,Aamir
C0944,Bilal,Female,60,Peshawar,Printer,Office,1,22571,15,19185.35,2222.72,2025-10-28,EasyPaisa,Nida
C0945,Hamza,Male,37,Lahore,Mouse,Accessories,1,1626,15,1382.1,123.95,2025-01-13,Bank Transfer,Usman
C0946,Hina,Female,56,Rawalpindi,Laptop,Electronics,3,76989,15,196321.95,22230.96,2026-02-05,Bank Transfer,Zoya
C0947,Fatima Noor,Female,57,Hyderabad,Printer,Office,3,21938,0,65814,16307.67,2025-05-20,Cash,Saad
C0948,Maryam,Female,39,Quetta,Mouse,Accessories,1,1473,10,1325.7,311.67,2026-02-16,Cash,Zoya
C0949,Maryam,Female,50,Islamabad,Headphones,Accessories,1,4810,15,4088.5,553.89,2026-04-27,Cash,Aamir
C0950,Usman,Male,47,Faisalabad,Printer,Office,2,23429,15,39829.3,6221.11,2026-06-21,EasyPaisa,Aamir
C0951,Maryam,Female,51,Faisalabad,Headphones,Accessories,5,5151,0,25755,4037.78,2025-10-04,JazzCash,Zoya
C0952,Usman,Male,25,Islamabad,Headphones,Accessories,4,4926,15,16748.4,3546.31,2026-06-20,Cash,Zoya
C0953,Bilal,Female,59,Lahore,Headphones,Accessories,5,4553,15,19350.25,3007.33,2025-09-10,Card,Nida
C0954,Zain,Male,47,Lahore,Keyboard,Accessories,5,3385,15,14386.25,1838.13,2026-06-12,Cash,Usman
C0955,Hamza,Male,63,Lahore,Printer,Office,2,25933,0,51866,5631.24,2025-12-26,Bank Transfer,Zoya
C0956,Sara Ahmed,Male,28,Lahore,Laptop,Electronics,5,89474,10,402633,54066.96,2025-07-22,EasyPaisa,Usman
C0957,Ahmed Raza,Male,64,Rawalpindi,Printer,Office,5,24736,10,111312,24385.99,2025-02-27,Card,Nida
C0958,Hamza,Male,28,Lahore,Keyboard,Accessories,5,3411,10,15349.5,2255.71,2025-07-31,Card,Zoya
C0959,Ali Khan,Male,18,Karachi,Keyboard,Accessories,2,3516,5,6680.4,1627.96,2025-11-02,Cash,Saad
C0960,Zain,Female,25,Hyderabad,Monitor,Electronics,4,29120,5,110656,24123.77,2026-02-21,EasyPaisa,Aamir
C0961,Usman,Male,20,Lahore,Headphones,Accessories,3,5362,0,16086,2381.16,2025-06-13,Card,Aamir
C0962,Ahmed Raza,Male,40,Quetta,Printer,Office,3,24667,10,66600.9,8402.27,2025-11-28,JazzCash,Aamir
C0963,Ayesha Khan,Male,33,Islamabad,Keyboard,Accessories,4,3421,15,11631.4,2836.29,2026-05-24,Cash,Aamir
C0964,Maryam,Male,59,Karachi,Keyboard,Accessories,2,3822,15,6497.4,1257.59,2025-07-14,JazzCash,Saad
C0965,Hamza,Female,44,Islamabad,Mouse,Accessories,5,1401,15,5954.25,1349.24,2025-05-28,EasyPaisa,Usman
C0966,Hassan Ali,Female,19,Lahore,Laptop,Electronics,2,79731,0,159462,36460.84,2025-11-15,JazzCash,Zoya
C0967,Ali Khan,Female,49,Hyderabad,Headphones,Accessories,5,4891,10,22009.5,3090.09,2025-01-14,Cash,Nida
C0968,Ali Khan,Male,21,Rawalpindi,Printer,Office,5,24746,10,111357,17671.5,2026-01-06,JazzCash,Nida
C0969,Hassan Ali,Female,49,Quetta,Printer,Office,1,25314,15,21516.9,5007.42,2026-05-12,EasyPaisa,Usman
C0970,Ali Khan,Male,55,Hyderabad,Headphones,Accessories,3,4616,5,13155.6,1354.11,2025-07-28,EasyPaisa,Usman
C0971,Fatima Noor,Male,52,Rawalpindi,Mouse,Accessories,3,1446,10,3904.2,685.97,2025-01-31,Cash,Nida
C0972,Maryam,Female,39,Lahore,Mouse,Accessories,5,1558,15,6621.5,1193.11,2026-06-04,JazzCash,Usman
C0973,Zain,Female,53,Karachi,Keyboard,Accessories,3,3501,0,10503,2034.75,2025-01-13,EasyPaisa,Aamir
C0974,Fatima Noor,Female,61,Quetta,Laptop,Electronics,5,79021,0,395105,61145.81,2025-10-25,JazzCash,Usman
C0975,Ali Khan,Female,49,Islamabad,Mouse,Accessories,2,1485,5,2821.5,692.71,2025-05-19,Card,Saad
C0976,Hina,Female,19,Faisalabad,Keyboard,Accessories,2,3656,0,7312,1020.81,2026-01-10,EasyPaisa,Zoya
C0977,Ali Khan,Female,40,Peshawar,Monitor,Electronics,5,25769,5,122402.75,12399.53,2025-05-04,EasyPaisa,Nida
C0978,Bilal,Male,25,Peshawar,Keyboard,Accessories,5,3552,0,17760,2963.19,2025-11-12,Bank Transfer,Usman
C0979,Hassan Ali,Female,38,Karachi,Headphones,Accessories,5,5108,0,25540,3063.9,2025-11-30,JazzCash,Zoya
C0980,Fatima Noor,Male,43,Lahore,Keyboard,Accessories,2,3156,15,5365.2,1099.22,2025-10-20,Cash,Zoya
C0981,Zain,Male,56,Faisalabad,Mouse,Accessories,2,1448,5,2751.2,535.71,2025-10-09,JazzCash,Usman
C0982,Maryam,Female,51,Quetta,Keyboard,Accessories,1,3282,5,3117.9,459.26,2025-09-17,EasyPaisa,Zoya
C0983,Bilal,Female,60,Faisalabad,Mouse,Accessories,5,1367,15,5809.75,750.81,2025-05-13,JazzCash,Nida
C0984,Usman,Female,65,Rawalpindi,Headphones,Accessories,1,5076,0,5076,487.67,2025-04-06,EasyPaisa,Aamir
C0985,Ahmed Raza,Female,46,Islamabad,Laptop,Electronics,1,86220,5,81909,7469.07,2026-02-09,EasyPaisa,Nida
C0986,Sara Ahmed,Female,49,Hyderabad,Mouse,Accessories,5,1447,15,6149.75,984.97,2025-06-20,Bank Transfer,Zoya
C0987,Ahmed Raza,Male,52,Peshawar,Printer,Office,1,25468,5,24194.6,4375.03,2025-10-14,EasyPaisa,Nida
C0988,Hamza,Female,42,Faisalabad,Mouse,Accessories,5,1500,0,7500,607.24,2025-03-19,Card,Usman
C0989,Maryam,Male,53,Faisalabad,Laptop,Electronics,2,83242,15,141511.4,23409.76,2026-05-09,EasyPaisa,Nida
C0990,Ahmed Raza,Female,34,Peshawar,Printer,Office,1,25200,0,25200,3204.17,2026-01-21,Bank Transfer,Nida
C0991,Fatima Noor,Female,44,Quetta,Monitor,Electronics,2,30679,0,61358,13283.32,2026-06-30,EasyPaisa,Usman
C0992,Bilal,Male,22,Rawalpindi,Monitor,Electronics,4,30546,10,109965.6,15918.23,2025-02-13,JazzCash,Nida
C0993,Hassan Ali,Male,50,Quetta,Headphones,Accessories,5,4921,5,23374.75,3076.17,2025-06-06,Card,Aamir
C0994,Bilal,Female,26,Islamabad,Laptop,Electronics,4,85013,5,323049.4,31086.85,2026-02-16,Card,Nida
C0995,Ahmed Raza,Male,30,Lahore,Laptop,Electronics,3,90606,15,231045.3,44989.73,2025-01-21,Bank Transfer,Nida
C0996,Ayesha Khan,Female,24,Islamabad,Headphones,Accessories,3,4825,15,12303.75,1251.52,2025-06-08,Card,Nida
C0997,Usman,Female,61,Quetta,Mouse,Accessories,2,1435,0,2870,586.74,2025-05-04,JazzCash,Nida
C0998,Bilal,Male,37,Islamabad,Laptop,Electronics,1,76798,5,72958.1,11144.96,2026-04-29,JazzCash,Nida
C0999,Maryam,Female,44,Peshawar,Keyboard,Accessories,2,3741,5,7107.9,1519.67,2025-01-17,Cash,Aamir
C1000,Ahmed Raza,Male,53,Peshawar,Headphones,Accessories,2,5483,5,10417.7,2533.82,2025-06-11,EasyPaisa,Saad
